1.490500000000000071e-03, 1.490500000000000071e-03, 1.490500000000000071e-03, -1.824226197296414595e-02, 4.688133791812260895e-06, 4.772111066633905854e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.491499999999999987e-03, -1.829256138148344091e-02, 4.703895542976699400e-06, 4.783802205547333687e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.492499999999999903e-03, -1.834298399751973022e-02, 4.719699224097535461e-06, 4.795493576029878700e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.493499999999999819e-03, -1.839352982332291900e-02, 4.735544830955364235e-06, 4.807184773451538429e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.494499999999999735e-03, -1.844419885688234478e-02, 4.751432358259500198e-06, 4.818875387034645568e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.495499999999999651e-03, -1.849499109185997678e-02, 4.767361799372885399e-06, 4.830564999741876388e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.496499999999999567e-03, -1.854590651752814276e-02, 4.783333146475008634e-06, 4.842253188184358101e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.497499999999999483e-03, -1.859694511869946706e-02, 4.799346390433876407e-06, 4.853939522518837700e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.498499999999999398e-03, -1.864810687566108294e-02, 4.815401520947954483e-06, 4.865623566330654266e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.499499999999999314e-03, -1.869939176410444909e-02, 4.831498526353074863e-06, 4.877304876553363263e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.500499999999999230e-03, -1.875079975505661647e-02, 4.847637393722471229e-06, 4.888983003337260764e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.501499999999999146e-03, -1.880233081480811586e-02, 4.863818108848466086e-06, 4.900657489950351877e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.502499999999999062e-03, -1.885398490484047410e-02, 4.880040656176814699e-06, 4.912327872653784056e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.503499999999998978e-03, -1.890576198175359171e-02, 4.896305018885208108e-06, 4.923993680600682356e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.504499999999998894e-03, -1.895766199719030320e-02, 4.912611178787432195e-06, 4.935654435711721516e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.505499999999998810e-03, -1.900968489776073966e-02, 4.928959116378838108e-06, 4.947309652559006826e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.506499999999998726e-03, -1.906183062496502600e-02, 4.945348810816276050e-06, 4.958958838228701366e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.507499999999998641e-03, -1.911409911511474657e-02, 4.961780239813603599e-06, 4.970601492209591717e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.508499999999998557e-03, -1.916649029925313052e-02, 4.978253379788241046e-06, 4.982237106266040058e-04
1.490500000000000071e-03, 1.490500000000000071e-03, 1.509499999999998473e-03, -1.921900410307424492e-02, 4.994768205762841033e-06, 4.993865164289654473e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.490500000000000071e-03, -1.824272943202141090e-02, 4.194705753281842436e-06, 4.772260190013177458e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.491499999999999987e-03, -1.829303041239075528e-02, 4.208808400013965269e-06, 4.783951726163796891e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.492499999999999903e-03, -1.834345460446059131e-02, 4.222948561604985785e-06, 4.795643493848822229e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.493499999999999819e-03, -1.839400201048038003e-02, 4.237126234363130365e-06, 4.807335088434133209e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.494499999999999735e-03, -1.844467262843881017e-02, 4.251341413542967225e-06, 4.819026099119510576e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.495499999999999651e-03, -1.849546645199766012e-02, 4.265594093136582302e-06, 4.830716108863456967e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.496499999999999567e-03, -1.854638347042782479e-02, 4.279884266147956099e-06, 4.842404694262145734e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.497499999999999483e-03, -1.859742366854152257e-02, 4.294211924418306329e-06, 4.854091425457777672e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.498499999999999398e-03, -1.864858702662458220e-02, 4.308577058693339799e-06, 4.865775866030723506e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.499499999999999314e-03, -1.869987352036757075e-02, 4.322979658527838380e-06, 4.877457572897516726e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.500499999999999230e-03, -1.875128312079632487e-02, 4.337419712378539559e-06, 4.889136096195126390e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.501499999999999146e-03, -1.880281579419932139e-02, 4.351897207483196223e-06, 4.900810979177869014e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.502499999999999062e-03, -1.885447150205724412e-02, 4.366412129915503367e-06, 4.912481758100565189e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.503499999999998978e-03, -1.890625020096810965e-02, 4.380964464641065785e-06, 4.924147962103182091e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.504499999999998894e-03, -1.895815184257308716e-02, 4.395554195381644108e-06, 4.935809113090139019e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.505499999999998810e-03, -1.901017637348032321e-02, 4.410181304614058739e-06, 4.947464725623280371e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.506499999999998726e-03, -1.906232373518756615e-02, 4.424845773687616575e-06, 4.959114306768425259e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.507499999999998641e-03, -1.911459386400479049e-02, 4.439547582704859774e-06, 4.970757356014587946e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.508499999999998557e-03, -1.916698669097235963e-02, 4.454286710533019339e-06, 4.982393365101365264e-04
1.490500000000000071e-03, 1.491499999999999987e-03, 1.509499999999998473e-03, -1.921950214178180100e-02, 4.469063134777214149e-06, 4.994021817917656961e-04
1.490500000000000071e-03, 1.492499999999999903e-03, 1.490500000000000071e-03, -1.824314495676731748e-02, 3.701257801059455950e-06, 4.772392744370395701e-04
1.490500000000000071e-03, 1.492499999999999903e-03, 1.491499999999999987e-03, -1.829344733433907813e-02, 3.713701334207473610e-06, 4.784084633613174052e-04
